nan,nan
245.246788654,247.06434591
268.447234496,237.149241416
280.851885304,231.265537101
283.811906723,218.636223197
286.334532208,217.303418775
269.971711577,196.889853546
263.638105225,237.031532531
267.19287584,239.029431882
268.8543092,231.339861665
263.829144304,219.519773477
260.188210074,223.392865748
255.841131763,227.642638528
258.512906438,229.901912264
253.109865253,226.778274369
256.553907631,230.818864386
254.283787137,227.857891583
259.204614542,225.533170406
263.842999109,223.470087128
276.357189675,218.476650332
280.86425818,218.26003377
277.183159117,220.629286678
274.812117747,218.406590704
269.413975953,212.267248998
267.997849506,214.080325685
268.045611978,214.2569952
278.91419886,210.177718069
265.930167263,176.609260406
242.15965181,123.83218627
172.450714066,261.515839412
187.928423237,429.128630705
53.1436619718,159.652269171
nan,nan
nan,nan
nan,nan
21.4162234043,200.426861702
61.8144246353,233.702593193
93.3224543081,214.557441253
160.700324977,193.774837512
nan,nan
nan,nan
nan,nan
nan,nan
449.750608715,347.100389018
471.530976108,179.750645336
350.971954426,156.324872257
393.425278962,188.311030683
400.120436271,204.608394568
402.485968076,192.418435637
411.396476653,188.693333667
409.367537846,216.585570789
405.352715799,211.114815754
403.959244853,226.069416823
404.742293268,254.363366758
439.131655352,222.404722258
381.20246932,176.031108956
387.83213332,172.425007606
385.244072105,183.978830139
384.501282096,178.246092241
390.114540191,182.810761981
361.278647007,191.079669618
320.052527821,220.529359001
303.540403686,217.523423613
320.916597406,189.617234601
341.649365606,187.946081348
361.639798371,169.140814269
329.138599944,186.807829632
325.163220119,166.97485065
307.916847961,137.988345351
297.158579438,128.142602802
280.251330312,145.653234593
270.429162548,150.704973783
270.10474073,155.032841987
408.480672128,245.957247952
nan,nan
nan,nan
nan,nan
26.4580908033,173.47322468
411.785513526,231.813397353
423.241055651,176.024406484
431.02212247,143.938384606
432.714227334,130.799127211
427.59219181,121.040441332
401.892327284,131.924768805
406.433610374,131.632040755
405.55486119,132.730169551
400.542056866,139.473042952
417.483320074,121.217195687
282.151911155,149.64507117
268.87687857,94.4092574735
273.70520839,77.4263700803
275.071089457,80.8360390476
276.947461362,93.1699121926
298.150231372,160.276182831
300.504972676,159.213464188
303.119653378,161.266336369
305.576711726,169.573140844
308.68316126,168.381715055
310.835260665,171.11912414
309.390095234,172.201740694
307.164898585,171.154948826
306.38050044,169.847461559
305.894368577,174.06456358
302.946970158,185.730194957
286.255288417,215.913812785
301.527250608,199.234636774
297.684124732,203.116082387
299.464635365,202.516443556
297.595324307,206.107997481
294.744122658,207.431942078
292.848448632,207.13380832
291.830768156,206.105315854
292.835509077,204.49026764
294.708328355,200.626980523
276.121976349,202.846926589
339.736762035,162.134627611
378.062974348,149.941160469
141.078519138,67.6972181552
1.23076923077,1.23076923077
nan,nan
nan,nan
45.7282608696,117.434782609
30.435,156.105
12.0,307.68
28.8287292818,183.950276243
170.0,221.571728481
nan,nan
512.820445177,374.07004122
452.787914736,328.924040778
409.408664648,225.593272769
375.161152711,125.811537421
329.691831551,146.038142195
383.849728739,170.28268602
356.649587698,217.623490082
362.02289604,185.681083898
355.86124556,194.974075074
354.436672412,179.189587347
351.018592091,172.981165066
330.852117976,181.047741441
342.967533124,189.181854961
334.387918534,198.172258107
338.031111238,192.854890129
348.86917533,179.436480786
305.408411391,164.319171207
307.383083959,169.639359745
344.32670492,202.143548741
344.203266995,214.357889142
341.09960324,209.350116902
341.961642904,210.565737846
338.281760834,209.580444545
337.998702685,213.044362281
335.186409797,213.278963566
336.977488839,210.496672469
339.671880701,213.11924014
338.535125551,214.99173723
333.576631549,213.48434595
335.960054312,214.879902048
335.520357255,212.828335444
336.2486257,213.464037931
332.786964817,211.926058366
333.760623102,213.970198178
334.18295756,207.760405112
336.377370145,209.18347696
336.875522546,208.114104835
337.934572803,211.257862566
340.375319144,214.410541967
278.976429282,221.248843155
265.026090761,230.214208084
256.24234544,227.449000645
243.244572345,227.816729992
235.067356096,219.446270507
242.829208286,212.184527386
248.407294032,204.898147058
250.386026984,212.075725173
254.350038936,237.713375044
249.998590358,226.852974345
219.006214268,251.417291053
270.433371208,252.42410862
295.322710446,196.611620795
349.398732025,163.090555771
406.247581187,163.148694864
400.451514463,166.515371879
393.229921006,178.116201838
393.585914267,184.017589033
364.541751327,155.673854624
376.884697661,144.81171563
384.459702884,174.346154661
373.370968435,154.682392098
394.273610936,189.627779481
365.738537148,161.0211851
348.67841222,177.161580569
346.24096467,196.993573373
374.602491506,157.850811627
481.517509513,232.465504881
439.776921823,191.062802195
441.913153795,210.08787002
442.646515426,217.578074361
368.075153195,249.706373678
286.296021687,213.048981672
243.252581238,214.036073985
298.044928879,359.649312971
120.913795631,442.105996188
266.146212993,385.407398438
280.910917303,374.80838914
264.563164603,367.441800301
277.521868197,372.61151791
297.18172354,417.004279931
199.226053077,312.408145262
216.327563616,356.47734639
240.952109154,383.066101326
176.301557445,373.977428335
340.14279652,336.602164227
278.93065513,379.073053152
277.969370861,327.995860927
261.80288163,324.575704881
241.446854927,316.112107623
245.986914109,313.534380205
245.003011002,311.211117545
244.945936599,293.341325648
244.694644936,282.335622817
248.075020418,273.413487341
252.821980876,261.731436666
252.679756896,255.024427302
255.436348799,242.081837258
257.481129836,224.479705673
269.79498455,201.73591633
269.087241914,195.991884473
263.751579449,183.988556443
256.27877719,171.581775426
247.308802981,160.249068468
250.467902506,144.57821261
237.710609876,126.845724297
262.4751162,156.833578959
257.052264396,207.897836112
277.045242927,253.309896144
281.099341784,284.579960995
284.246408571,296.958363769
284.11908973,303.576700861
275.505715317,292.473829864
251.504955168,249.707291175
260.67264837,224.9188365
271.221764032,185.780412371
279.758722919,168.321778791
297.405421126,176.385528153
304.305452004,190.172530289
310.968478005,186.042578217
296.225191289,190.07039435
297.079231408,195.129640612
291.728292971,202.814766686
282.402659638,220.156703007
268.431760589,232.711355135
265.762164125,246.638344227
268.190840607,256.991749372
261.786015164,264.373570827
277.484095064,268.588299817
305.980859516,272.070542916
309.539202698,276.187763459
317.309158924,279.292627006
330.116350653,277.740827382
340.037823898,278.443816775
329.717323716,264.089292377
335.438968916,236.040940106
351.700819171,225.33586013
366.481012658,212.251566917
365.314626273,211.09572883
381.482659306,215.203768151
402.319636885,228.420926899
405.902946907,227.580613736
405.678338002,230.198295985
402.11387139,227.298228931
320.202960901,208.397570543
299.762824613,209.119483178
290.33496732,207.781422826
286.549797263,207.125063355
285.794203635,206.615355282
286.931122449,214.088520408
296.600404142,211.330891639
290.41407632,213.152767248
290.87216416,217.968773898
290.836732093,218.576217181
294.661019141,217.676668391
292.470367979,217.724080052
291.313428944,220.811082138
289.275921053,221.212763158
287.936927224,228.702425876
278.939547947,229.113013241
286.726281635,231.256456846
269.215938979,231.736059968
225.241815573,210.557714882
209.466062209,199.958947236
223.765797839,193.078067387
291.628069712,211.409823079
324.464334518,216.671358295
350.67370731,223.463585242
372.270078955,212.419548053
380.251602346,215.060139097
382.553756124,216.239929232
389.155080923,223.127487397
391.563072228,218.520091556
379.966459466,219.038202538
371.644808743,209.904310868
334.806631613,241.852022749
320.719379069,256.87571357
233.613595303,300.344512195
195.932296855,314.642237086
190.613598982,320.160382336
201.30350697,310.261511372
192.118092174,314.919742604
211.630044015,305.033082493
195.76930556,310.779617572
185.707666436,316.434521486
182.053933263,309.894277518
187.861588387,305.32944108
206.317642861,290.463907339
191.92279703,295.027876405
193.857705987,292.482246592
190.406940847,306.247329761
270.950953079,268.51686217
316.090925315,239.546087267
329.160856574,237.816334661
375.333376339,199.671526255
383.455439978,187.53204948
361.997915509,195.886047804
332.723133484,218.322256787
337.911843027,236.532025228
337.182328767,260.844931507
326.11399672,279.434253691
309.717910649,286.159400729
325.00068157,309.872818975
321.183295647,310.573205201
317.656861365,313.777762139
319.072567898,316.220721368
317.294644126,318.632334138
313.485941494,321.476569156
273.523010655,353.456359102
279.317165593,356.344638121
270.707747379,355.884428535
277.765158454,354.106612933
267.207313643,361.835443038
266.888824885,364.311635945
268.913805024,357.690481678
258.760536398,356.425925926
263.707774799,361.081194944
269.315421979,364.872799029
266.267343486,365.978003384
266.414048607,368.535566094
265.557061791,372.643442623
275.575904228,368.767447784
277.133644463,395.775986423
280.066831683,410.341584158
280.090960773,417.334280841
283.749791261,415.431116059
300.845114184,396.008855057
292.02622351,364.055343802
279.228655242,337.281611857
262.418889845,327.962564544
258.046788991,321.752446483
256.63692854,320.187897618
261.317493317,319.550638551
262.784322749,319.654855039
261.823511905,315.780357143
259.415203808,312.542398096
256.705505952,310.264583333
252.068913858,313.02576779
256.543772353,311.513294977
261.86707858,308.907794677
268.777652914,306.563814416
268.055457037,321.160889892
272.470948012,323.449219379
283.024281467,335.397753551
284.85674836,342.118570935
290.928393302,343.994121838
294.606749817,340.085473221
295.551050228,339.451872146
295.54120677,333.410412068
295.780022875,335.607701106
300.342250357,332.256687768
289.668364229,319.944387859
289.124826078,302.193599682
278.876214094,293.442860095
276.013327865,276.307566127
270.752354238,256.76537768
269.887354942,233.850140056
273.137579872,204.641773163
290.942564301,164.806033649
303.818360914,138.640070922
322.167351732,126.532589548
330.361599382,124.690361213
283.061774461,181.547056385
334.852570514,192.470094019
342.073936467,175.609882965
359.32127031,161.351920236
324.359827941,162.383579577
462.728987993,325.184105203
410.283378747,421.790871935
391.554719562,405.046511628
363.318603624,389.580645161
392.007221259,418.24638937
351.058896466,416.577805332
301.7983062,363.344926821
274.041753486,321.148180798
411.996001714,355.205340568
390.988412967,320.066267413
376.460990248,313.33795949
372.712277891,327.606976405
379.333283815,327.092847062
387.270369585,338.674651968
389.7527164,336.467366732
396.075482326,330.128925503
401.317714696,331.008336328
408.157924369,330.204372713
410.728306303,320.72930948
406.77357099,303.91659496
410.953399678,309.722960491
415.514693064,314.544639522
422.951132666,333.054822273
436.025535137,340.740931929
426.380630778,323.295718314
435.487911488,334.738013933
393.833025228,306.196607221
412.359248975,235.211424038
404.315151515,300.787878788
nan,nan
nan,nan
nan,nan
359.5,293.588235294
362.5,293.428571429
342.5,289.2
nan,nan
nan,nan
227.837784715,174.351370101
316.17228361,219.662707182
305.657010875,228.221249158
316.654404739,233.965125167
335.486900206,239.43194976
334.914854369,244.673203883
324.560657322,250.67017883
140.871794872,145.291375291
nan,nan
nan,nan
93.5,157.5
125.295483871,174.358709677
100.571796191,140.655172414
nan,nan
nan,nan
nan,nan
260.435897436,465.487179487
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
356.107626076,456.820418204
390.740611436,447.031798453
372.079669717,414.767908949
438.267735965,372.972239358
338.732654949,371.644958372
372.907141833,388.29234189
378.302442472,393.348700228
378.420813059,404.895149898
374.365352915,411.755582197
358.918325527,425.000219555
352.569349249,406.923681171
403.147141674,388.86097763
399.953156617,371.653885067
405.435216319,377.287155346
395.290510083,373.381376038
376.015508927,368.08692819
374.39137738,358.943868981
373.382137834,355.488466948
371.661851332,355.373632539
372.982114752,356.588066962
376.832953574,356.163913415
371.506917701,361.01897019
362.838502375,363.295194188
361.152357747,362.512541207
361.663577118,361.396813903
361.064294899,361.042148878
360.489851735,361.608320138
361.05034227,358.449942955
360.156267806,357.215384615
364.884560298,357.799914065
368.231597323,355.573028804
369.517934625,344.066097773
368.448175182,339.885255474
372.609079081,342.648113344
372.349687908,341.807664393
372.55369372,339.800233134
374.101010101,343.704582052
373.216403877,343.143063793
372.832127352,343.128364689
375.827322562,346.595210617
375.196190749,347.095660891
373.64609535,338.735448962
378.680241995,347.615759185
378.162638391,342.69390301
381.350480011,340.638200315
380.097058406,342.368338781
376.784895385,337.285468616
377.426628895,337.368555241
373.77472914,333.816941044
372.729881742,332.066339775
372.313225715,330.721042198
370.839303697,328.876132931
371.265533495,329.996286245
372.340854264,330.673903789
372.265390658,331.10641337
371.119822908,331.241502428
370.415277184,330.044178424
369.715295157,328.209774768
367.401429593,326.716511794
368.597256676,327.916241062
371.362520099,333.408565999
370.478411552,335.232202166
370.832510169,336.263945381
368.117772109,335.582057823
363.551139601,329.951139601
359.602337514,325.683295325
356.341954844,323.345527294
356.262771622,324.020434595
356.676969093,325.67953283
356.89733409,326.291832104
355.899801306,325.952597218
353.65316347,325.659318637
353.9055421,325.857672033
354.135707136,324.146861147
347.910079465,317.463543845
346.823802164,315.159758325
347.781223688,314.940499579
345.702741291,311.838663621
344.624751067,311.349502134
344.090429325,310.828127229
342.661507595,308.800085985
339.88408059,306.684449489
345.116374434,311.083286199
339.687778396,305.454482183
339.202928581,306.711147949
316.054705801,315.116714896
299.539950235,312.351257949
288.810520518,310.824153126
284.913019467,311.221731327
281.588525264,310.044228399
340.243273701,303.120298634
342.334920857,303.196946351
347.948088588,303.653970941
344.774170783,304.021030346
344.176363125,303.176222597
346.788337539,303.694561256
349.177309975,303.93698785
352.929213483,303.407724719
354.145116149,304.905541562
353.608206858,305.172006745
353.250493375,304.126867776
349.8289177,300.20645434
352.291935937,302.842933408
353.15861776,304.023226172
352.971456832,304.403136922
353.874032372,303.33877551
354.029589968,303.86909962
358.283810325,307.400673401
354.884194487,291.601052777
354.279950427,298.755026164
372.687255668,305.352749544
356.246789776,349.15690351
353.351870449,348.296133568
354.058382091,317.404604426
351.606261981,300.238338658
351.747740668,291.67832351
352.892662691,281.021908219
349.587843137,273.812810458
349.36180203,265.417766497
347.310498688,254.103937008
347.039499934,250.963159995
346.619260624,250.203920537
346.891272485,251.228914057
350.856502242,252.206006251
357.175517429,256.623638344
367.583165795,273.97708082
367.119585437,282.354238639
375.30821738,284.352979785
367.067760151,270.365017478
365.11164714,264.677463818
357.837410665,260.353628367
354.521899304,255.681675536
346.898853399,249.253617254
310.305163043,249.419836957
302.838155022,248.433815502
306.69285228,250.161198094
316.176187199,254.001927047
373.666003976,324.109226991
363.193934557,351.957245468
194.305291141,388.517880113
326.988252623,376.921648225
454,97
335,216
335,217
362,226
326,238
296,242
263,170
295,163
293,147
292,125
296,127
296,122
280,118
272,116
265,115
293,88
290,90
150,39
148,37
142,68
151,54
159,49
184,55
325,132
334,126
335,138
330,141
333,140
331,148
315,156
315,152
314,146
308,171
352,345
410,309
359,311
362,186
333,121
298,95
274,82
302,122
330,131
334,130
334,131
328,131
329,129
314,128
310,128
308,128
312,127
334,126
336,129
341,129
346,129
347,134
344,131
335,131
321,139
318,138
324,134
321,132
331,129
335,129
338,130
336,129
341,130
344,134
344,130
344,130
344,130
344,130
344,130
344,130
345,200
346,194
339,196
336,203
359,229
315,239
261,33
386,35
210,18
166,7
307,76
315,71
294,58
314,72
300,83
157,14
192,38
291,81
276,59
291,59
333,93
325,78
313,62
346,94
377,43
382,49
407,75
430,60
450,70
458,93
441,110
414,114
356,87
203,6
155,6
162,7
180,18
192,5
307,59
271,40
193,24
193,16
196,14
190,9
194,9
327,33
172,10
159,8
136,9
144,12
289,39
151,11
125,1
247,23
133,2
128,3
143,9
439,41
419,69
463,102
418,142
404,147
396,157
398,165
392,162
370,157
360,151
360,144
360,144
365,146
372,146
372,153
373,152
375,155
374,159
386,145
378,142
362,134
386,135
384,139
378,138
379,144
382,144
398,143
419,128
546,71
546,71
546,71
546,71
546,71
546,71
546,71
546,71
546,71
546,71
546,71
546,71
546,71
546,71
546,71
546,71
290,204
0,0
239,106
0,0
222,110
196,135
312,167
308,186
308,11
207,192
170,237
129,161
146,151
279,173
0,0
337,181
405,152
0,0
282,169
0,0
0,0
0,0
177,97
0,0
213,66
403,82
229,41
258,1
263,1
278,2
274,3
280,1
320,39
436,187
443,136
290,5
293,3
217,0
486,0
229,69
336,160
339,159
340,162
340,165
347,167
340,166
338,165
336,167
109,0
132,1
141,1
348,190
342,183
312,162
353,183
381,162
372,237
246,69
0,0
0,0
417,153
0,0
302,207
301,204
296,211
330,0
295,222
294,223
295,225
295,228
296,232
322,277
324,288
322,292
323,293
322,293
321,290
358,268
336,278
330,281
320,288
320,286
320,288
323,285
322,282
328,273
330,269
330,268
328,275
321,275
323,278
323,275
329,259
330,250
325,240
309,237
294,230
281,225
270,221
264,223
263,225
260,225
246,226
273,200
273,187
304,182
221,215
220,215
220,216
218,220
221,222
221,217
228,214
235,213
238,212
246,213
252,215
253,217
254,217
255,218
254,220
252,222
254,217
259,215
277,224
300,207
321,206
333,0
338,210
352,210
359,212
362,207
371,206
379,203
386,197
397,191
400,175
401,161
400,155
401,156
405,161
402,160
414,144
364,119
424,124
345,107
344,106
343,107
342,107
374,176
360,126
396,169
378,127
346,128
348,112
348,111
346,111
349,110
347,114
338,132
393,180
382,198
378,203
378,206
379,206
379,206
375,204
367,203
363,201
363,200
360,200
355,201
350,203
333,210
325,211
316,219
308,229
283,235
253,237
225,246
215,252
214,253
215,248
212,239
194,212
130,150
258,170
275,170
101,160
81,239
315,264
509,387
6,12
369,1
256,210
289,184
97,2
273,11
109,4
251,3
121,1
459,20
434,0
29,23
77,0
511,53
342,18
178,0
192,0
348,188
454,9
455,12
456,13
450,12
453,6
452,9
453,8
452,7
450,6
450,6
451,5
48,0
451,10
448,13
286,0
449,15
285,2
447,23
440,23
379,3
381,3
453,19
448,19
288,0
289,0
445,25
450,25
445,26
444,27
289,0
390,0
290,1
385,5
390,6
397,1
290,0
291,0
0,0
290,0
421,20
475,17
375,1
377,5
372,5
0,0
401,194
303,18
13,1
13,1
13,1
555,364
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
